amount,venue,address,city,state,zip,type
" $61,428 ","Evergreen Chorale, Inc. - SVOG",PO Box 2103 ,Evergreen,CO,80437,Live performing arts organization operator
" $15,955 ",Evergreen Music Festival - SVOG,P.O. Box 586 ,Evergreen,CO,80401,Live performing arts organization operator
" $84,950 ","Evergreen Players, Inc. - SVOG",27608 Fireweed Dr ,Evergreen,CO,80439,Live performing arts organization operator
" $53,249 ",Road Dawg Touring Co. - SVOG,28289 Fireweed Dr ,Evergreen,CO,80439,Talent representative
" $5,825 ",Flagler Theatre - SVOG,406 Main Avenue ,Flagler,CO,80815,Motion picture theater operator
" $58,594 ",Bas Bleu Theatre Company - SVOG,401 Pine Street ,Fort Collins,CO,80524,Live performing arts organization operator
" $39,201 ",Canyon Concert Ballet - SVOG,1031 Conifer Street ,Fort Collins,CO,80524,Live performing arts organization operator
" $1,243,768 ",City of Fort Collins - SVOG,417 W MAGNOLIA ST ,Fort Collins,CO,80521,Live performing arts organization operator
" $2,461,787 ",Clearly Confused Intertainment Inc. - SVOG,1001 East Harmony Rd Bldg A 254,Fort Collins,CO,80525,Live venue operator or promoter
" $41,889 ",Fort Collins Childrens Theatre - SVOG,310 Regina Dr ,Fort Collins,CO,80525,Live performing arts organization operator
" $661,899 ",Fort Collins Entertainment LLC - SVOG,204 S College Ave,Fort Collins,CO,80524,Live venue operator or promoter
" $406,026 ","Fort Collins Museum of Discovery, Nonprofit Partner - SVOG",408 Mason Court ,Fort Collins,CO,80524,Museum Operator
" $125,159 ",Fort Collins Symphony Association - SVOG,141 S. College Avenue Suite 104,Fort Collins,CO,80524,Live performing arts organization operator
" $760,110 ","Glozer, LLC dba The Lyric - SVOG",1209 N. College Ave ,Fort Collins,CO,80521,Motion picture theater operator
" $650,960 ",NICSCO LLC dba Sundance Steakhouse and Saloon - SVOG,2716 East Mulberry Street ,Fort Collins,CO,80524,Live venue operator or promoter
" $98,686 ",OPENSTAGE THEATRE & CO INC. - SVOG,720 E. Vine Drive ,Fort Collins,CO,80524,Theatrical producer
" $112,391 ","The Canine Stars, Inc. - SVOG",3437 OREGON TRAIL ,Fort Collins,CO,80526,Talent representative
" $258,297 ","Worldwide Performance Group, LLC - SVOG",760 Whalers Way Bldg A Ste 110 ,Fort Collins,CO,80525,Live performing arts organization operator
" $297,457 ","Out on the Town Entertainment, Inc - SVOG",16 Yates Terrace ,Fort Morgan,CO,80701,Motion picture theater operator
" $529,873 ",10 Mile Music - SVOG,710 Main Street ,Frisco,CO,80443,Live venue operator or promoter
" $422,871 ",GRANT HOEVEN PROPERTIES LLC - SVOG,3109 SHORE RD ,Ft Collins,CO,80524,Live venue operator or promoter
" $339,603 ",Glenwood Vaudeville Revue LLC - SVOG,915 Grand Ave ,Glenwood Springs,CO,81623,Live venue operator or promoter
" $417,650 ",Blake Adams - SVOG,3270 Alkire Court ,Golden,CO,80401,Live venue operator or promoter
" $874,279 ","Colorado Railroad Historical Foundation, Inc. - SVOG",17155 W. 44th Avenue ,Golden,CO,80403,Museum Operator
 $693 ,Flatirons Jazz Orchestra LLC - SVOG,34316 Gap Road,Golden,CO,80403,Live performing arts organization operator
" $154,114 ",Morrison Theater Company - SVOG,1224 Washington Ave ,Golden,CO,80401,Live performing arts organization operator
" $563,706 ","Peak Performances, Inc. - SVOG",440 D Street,Golden,CO,80401,Live venue operator or promoter
" $511,680 ",C&E Productions LLC - SVOG,538 Main St. ,Grand Junction,CO,81501,Live venue operator or promoter
" $18,770 ",Grand Junction Symphony Orchestra - SVOG,"414 Main Street, Grand Junction, Colorado 81501, United States ",Grand Junction,CO,81501,Live performing arts organization operator
" $106,717 ",Sandstone Entertainment Inc - SVOG,390 RIDGE VIEW DR ,Grand Junction,CO,81507,Live venue operator or promoter
" $328,960 ",Rocky Mountain Repertory Theatre - SVOG,800 Grand Avenue ,Grand Lake,CO,80447,Live venue operator or promoter
" $1,820,468 ",Greeley Independence Stampede Inc. - SVOG,600 N. 14th Ave. ,Greeley,CO,80631,Live venue operator or promoter
" $113,982 ","Greeley Philharmonic Orchestra Association, Inc. - SVOG",801 8th St Suite 230,Greeley,CO,80631,Live performing arts organization operator
" $241,994 ",Kress Enterprises LLC - SVOG,817 8th AVE ,Greeley,CO,80631,Motion picture theater operator
" $362,380 ",'Murica LLC - SVOG,1742 Greeley Mall ,Greeley,CO,80631,Live venue operator or promoter
" $270,093 ",The Crew Presents Inc. - SVOG,802 9th St. ,Greeley,CO,80631,Live venue operator or promoter
" $2,452,539 ","Comedy Works South, LLC - SVOG",5345 Landmark Place ,Greenwood Village,CO,80111,Live venue operator or promoter
" $1,751,197 ",Candlelight Dinner Playhouse LLC - SVOG,4747 Marketplace Dr ,Johnstown,CO,80534,Live performing arts organization operator
" $59,623 ",Hippodrome Arts Centre - SVOG,215 Cedar Street ,Julesburg,CO,80737,Motion picture theater operator
" $83,651 ",Future Arts Foundation - SVOG,699 Sundown Drive ,Lafayette,CO,80026,Live performing arts organization operator
" $442,541 ",Nissi's Entertainment & Events - SVOG,1455 Coal Creek Drive Unit T,Lafayette,CO,80026,Live venue operator or promoter
" $168,707 ",Variety Arts of Louisville dba The Arts Hub & dba The Art Underground - SVOG,420 Courtney Way ,Lafayette,CO,80026,Live venue operator or promoter
" $23,801 ",Lake City Arts Council - SVOG,PO Box 876 300 Silver Street,Lake City,CO,81235,Live performing arts organization operator
" $122,328 ",1940s Ball NFP - SVOG,410 Cody Dr. ,Lakewood,CO,80226,Live performing arts organization operator
" $526,109 ","Cinema of Arvada, LLC - SVOG","777 South Wadsworth Blvd., Bldg. 2 #180 ",Lakewood,CO,80226,Motion picture theater operator
" $312,350 ",City of Lakewood Cultural Center - SVOG,480 S. Allison Parkway ,Lakewood,CO,80122,Live venue operator or promoter
" $85,338 ","Euphonic Conceptions, LLC - SVOG",900 Kendall St. ,Lakewood,CO,80214,Live venue operator or promoter
" $9,660 ",Stewart Management & Booking - SVOG,1744 S Ammons St Apt A,Lakewood,CO,80232,Talent representative
" $29,254 ",7C Music LLC - SVOG,6976 W. Lakeside Dr. ,Littleton,CO,80125,Live venue operator or promoter
" $427,061 ","Cinemas of Littleton, LLC - SVOG",6014 S. Kipling Parkway ,Littleton,CO,80127,Motion picture theater operator
" $370,254 ",Littleton Town Hall Arts Center - SVOG,2450 W Main St ,Littleton,CO,80120,Live performing arts organization operator
" $1,458,602 ","The King C. Hudson and Evelyn Leigh Hudson Foundation, Inc. - SVOG",2888 W Maplewood Avenue ,Littleton,CO,80120,Live venue operator or promoter
" $684,174 ",City of Lone Tree dba Lone Tree Arts Center - SVOG,"10075 Commons Street 9200 Kimmer Drive, Suite 100",Lone Tree,CO,80124,Live performing arts organization operator
" $160,871 ",Longmont Museum - SVOG,400 Quail Road,Longmont,CO,80501,Museum Operator
" $73,172 ","Longmont Symphony Society, Inc - SVOG","515 Kimbark St, Suite 105 ",Longmont,CO,80501,Live performing arts organization operator
" $7,970,052 ","Renaissance Entertainment Productions, Inc. - SVOG",357 MCCASLIN BLVD SUITE 200,Louisville,CO,80027,Live performing arts organization operator
" $189,024 ",City Of Loveland - SVOG,500 E 3rd St ,Loveland,CO,80537,Live venue operator or promoter
" $3,829 ",Gressiwick Events LLC - SVOG,426 North Lincoln Avenue ,Loveland,CO,80537,Live venue operator or promoter
" $13,684 ",Loveland Opera Theatre - SVOG,1314 E. 18th St. ,Loveland,CO,80538,Live performing arts organization operator
" $2,839,210 ","Telluride Bluegrass Festival, PBC - SVOG",500 W Main Street P.O. Box 769,Lyons,CO,80540,Live venue operator or promoter
" $156,712 ",Lulus Downstairs LLC - SVOG,107 Manitou Ave ,Manitou Springs,CO,80829,Live venue operator or promoter
" $184,151 ","The Vail Jazz Foundation, Inc. - SVOG",291 Main St. 2nd Floor,Minturn,CO,81645,Live performing arts organization operator
" $452,117 ","Fox Cinema Center, Inc. - SVOG",27 S Cascade Ave ,Montrose,CO,81401,Motion picture theater operator
" $181,316 ",Montrose County Event Center - SVOG,1036 N 7th Street ,Montrose,CO,81401,Live venue operator or promoter
" $225,194 ",Friends of Dinosaur Ridge - SVOG,16831 W Alameda Parkway ,Morrison,CO,80465,Museum Operator
" $32,555 ",Backdoor Theatre - SVOG,750 Highway 72 P.O. Box 1878,Nederland,CO,80466,Motion picture theater operator
" $82,445 ",Compound Corporation - SVOG,55 Indian Peaks Drive PO Box 1269,Nederland,CO,80466,Live venue operator or promoter
" $418,900 ","Suitcase Town Music, Inc - SVOG",PO Box 1025 ,Niwot,CO,80544,Talent representative
" $90,137 ",City of Northglenn - SVOG,11801 Community Center Drive ,Northglenn,CO,80233,Live performing arts organization operator
" $62,647 ",Rohrbacher Moore LLC dba Pagosa Springs Center for the Arts - SVOG,2313 Eagle Dr ,Pagosa Springs,CO,81147,Live venue operator or promoter
" $152,707 ",Thingamajig Theatre Company - SVOG,2313 Eagle Drive,Pagosa Springs,CO,81147,Theatrical producer
" $51,591 ",Tri-Lakes Center for the Arts - SVOG,PO Box 1154 304 Hwy 105,Palmer Lake,CO,80133,Live performing arts organization operator
" $60,615 ",Friends of the Paradise Theatre - SVOG,215 Grand Ave P.O. Box 886,Paonia,CO,81428,Motion picture theater operator
" $103,300 ",Empty Studios LLC - SVOG,14071 Sierra Ridge Cir ,Parker,CO,80134,Live performing arts organization operator
" $94,517 ",Sasquatch Productions Ltd. - SVOG,19905 Latigo Ln ,Parker,CO,80138,Theatrical producer
" $157,832 ","The Expo Pros, LLC - SVOG",11479 S. Pine Drive ,Parker,CO,80134,Live venue operator or promoter
" $17,360 ",Alfred Andrews - SVOG,2023 Ridgewood Lane,Pueblo,CO,81005,Live venue operator or promoter
" $73,393 ","The Ridgway Chautauqua Society, Inc. - SVOG",PO Box 236 ,Ridgway,CO,81432,Live performing arts organization operator
" $75,482 ",City of Rifle dba Ute Theater and Events Center - SVOG,132 East 4th Street ,Rifle,CO,81650,Live venue operator or promoter
" $638,243 ",Sonic Bloom Festival LLC - SVOG,732 County Road 653,Rye,CO,81069,Live performing arts organization operator
" $325,916 ",Lake Dillon Foundation for the Performing Arts - SVOG,PO Box 1759 460 Blue River Parkway,Silverthorne,CO,80498,Live performing arts organization operator
" $111,542 ",Friends of the Chief Foundation - SVOG,PO Box 776121 ,Steamboat Springs,CO,80477,Live performing arts organization operator
" $69,856 ",Friends of the Orchestra DBA Steamboat Symphony Orchestra - SVOG,40942 Purple Sage St. ,Steamboat Springs,CO,80487,Live performing arts organization operator
" $56,477 ",Great Knight Productions Inc - SVOG,1164 Longview Circle ,Steamboat Springs,CO,80487,Talent representative
" $37,825 ",Opera Steamboat - SVOG,PO Box 775576 ,Steamboat Springs,Co,80477,Live performing arts organization operator
" $263,114 ",Schmiggity's LLC - SVOG,821 Lincoln Ave ,Steamboat Springs,CO,80487,Live venue operator or promoter
" $340,882 ",Strings Music Festival - SVOG,900 Strings Rd #774627,Steamboat Springs,CO,80477,Live venue operator or promoter
" $659,738 ",WonderGrass California LLC. - SVOG,786 Majestic Circle ,Steamboat Springs,CO,80487,Live venue operator or promoter
" $19,261 ",WonderGrass Vermont LLC. - SVOG,786 Majestic Circle ,Steamboat Springs,CO,80487,Live venue operator or promoter
" $3,500 ",Yampa Valley Performing Arts Council - SVOG,"PO Box 770181 141 9th Street, Suite 102",Steamboat Springs,CO,80477,Theatrical producer
" $2,227 ","Fraser Valley Folk Concerts, LLC - SVOG",171 Bergamot Drive ,Tabernash,CO,80478,Live venue operator or promoter
" $1,993,328 ",Happy Ending Productions LLC - SVOG,Po Box 2640,Telluride,CO,81435,Live venue operator or promoter
" $119,690 ","Palm Arts, Inc. - SVOG",721 W. Colorado Avenue ,Telluride,CO,81435,Live performing arts organization operator
" $1,508,689 ",SBG Productions Inc - SVOG,PO Box 2966 123 E. Colorado Ave,Telluride,CO,81435,Live venue operator or promoter
" $380,204 ",Sheridan Arts Foundation - SVOG,110 N Oak Street PO Box 2680,Telluride,CO,81435,Live performing arts organization operator
" $791,282 ",Telluride Productions LLC - SVOG,135 E. Colorado Ave,Telluride,CO,81435,Live venue operator or promoter
" $707,929 ",Suncoast Productions LLC - SVOG,6310 Nokoni Ct,Timnath,CO,80547,Live performing arts organization operator
" $29,096 ",Southern Colorado Repertory Theatre - SVOG,131 W Main Street ,Trinidad,CO,81082,Live performing arts organization operator
" $586,057 ",Bravo Colorado at Beaver Creek- Vail - SVOG,2271 N Frontage Rd. W Suite C,Vail,CO,81657,Live performing arts organization operator
" $402,831 ","Cascade Village Theatre, Inc. - SVOG",PO Box 1152 ,Vail,CO,81658,Motion picture theater operator
" $585,179 ",High Altitude Entertainment LLC - SVOG,304 Bridge Street ,Vail,CO,81657,Live venue operator or promoter
" $39,879 ","SPANISH PEAKS COMMUNITY FOUNDATION, INC. - SVOG",715 MAIN ST P.O. Box 1101 (mailing),Walsenburg,CO,81089,Motion picture theater operator
" $334,154 ",Central City Opera House Association - SVOG,4875 WARD RD STE 100 ,Wheat Ridge,CO,80033,Live performing arts organization operator
" $45,545 ",Sweetwine Entertainment Group LLC - SVOG,6850 W 36th Place ,Wheat Ridge,CO,80033,Talent representative
" $148,774 ",Grand County Blues Society - SVOG,411 Hi Country Drive #10 ,Winter Park,CO,80482,Live venue operator or promoter
" $174,416 ",JR BAR INC - SVOG,P.O. Box 2952,Winter Park,CO,80482,Live venue operator or promoter
" $253,018 ","Gold Hill Theatres, LLC - SVOG",615 West Midland Ave ,Woodland Park,CO,80863,Motion picture theater operator
" $333,590 ",Music Academy International Inc - SVOG,129 Stagecoach road ,Avon,CT,06001,Talent representative
" $116,313 ","Spinning Reels, LLC - SVOG",115 Bantam Lake Road ,Bantam,CT,06759,Motion picture theater operator
" $17,046 ",Sound Drive Productions - SVOG,3 Avon Court ,Beacon Falls,CT,06403,Live venue operator or promoter
" $95,885 ","Charitable Hands Foundation, ltd. - SVOG",56 Sperry Rd ,Bethany,CT,06524,Live venue operator or promoter
" $65,744 ",Heart And Soul Ent LLC - SVOG,58 NASHVILLE ROAD EXT ,Bethel,CT,06801,Live venue operator or promoter
" $59,728 ",Hartstone Productions LLC - SVOG,11 Briar LN ,Bloomfield,CT,06002,Live venue operator or promoter
" $102,687 ","Cine 1,2,3,4, LLC - SVOG",P.O. Box 522 ,Branford,CT,06405,Motion picture theater operator
" $115,960 ",Bijou Theatre Bridgeport LLC - SVOG,275 Fairfield Ave.,Bridgeport,CT,06604,Live venue operator or promoter
" $932,776 ","Connecticut Zoological Society, Inc. - SVOG",1875 Noble Ave ,Bridgeport,CT,06610,Museum Operator
" $439,103 ",Downtown Cabaret Theatre Company of Bridgeport - SVOG,263 Golden Hill St ,Bridgeport,CT,06604,Live performing arts organization operator
" $240,426 ","Klein Memorial Auditorium Foundation, Inc. - SVOG",910 Fairfield Avenue ,Bridgeport,CT,06605,Live performing arts organization operator
" $30,200 ","Lenore M Skomal Productions, LLC - SVOG",64 Hackley St. ,Bridgeport,CT,06605,Theatrical producer
" $799,935 ",Twenty First Century Endeavors LLC - SVOG,167 State Street ,Bridgeport,CT,06604,Live venue operator or promoter
" $36,241 ","Black Bear Americana Music Fest, LLC - SVOG",1718 HIGHLAND AVE,Cheshire,CT,06410,Live performing arts organization operator
" $393,386 ",Platinum Entertainment Group LLC - SVOG,615 West Johnson Avenue Suite 202,Cheshire,CT,06410,Live venue operator or promoter
" $1,791,317 ",Powerstation LLC - SVOG,1718 HIGHLAND AVE ,Cheshire,CT,06410,Live performing arts organization operator
" $23,991 ","Opera Theater of Connecticut, Inc - SVOG",P.O. Box 733 ,Clinton,CT,06413,Live performing arts organization operator
" $430,921 ","Gallery Cinemas, LLC - SVOG",396 Old Hartford Road,Colchester,CT,06415,Motion picture theater operator
" $91,072 ","FORTY ONE BRIDGE STREET, LLC - SVOG",41 BRIDGE STREET,Collinsville,CT,06019,Live venue operator or promoter
" $2,080,036 ","Goodspeed Opera House Foundation, Inc. - SVOG",PO Box A 6 Main Street,East Haddam,CT,06423,Live performing arts organization operator
" $54,825 ","The Opera House Players, Inc. - SVOG",100 High Street ,Enfield,CT,06082,Live performing arts organization operator
" $249,232 ",Broadway Method Academy Corporation - SVOG,1935 Black Rock Turnpike ,Fairfield,CT,06825,Live performing arts organization operator
" $1,402,946 ","Fairfield Theatre Company, Inc. - SVOG",70 Sanford Street ,Fairfield,CT,06824,Live performing arts organization operator
" $35,354 ",INSPIREINC Inc - SVOG,25 Fleming Lane ,Fairfield,CT,06824,Live performing arts organization operator
" $339,200 ",The Mark Spector Company - SVOG,786 WESTPORT TURNPIKE ,Fairfield,CT,06824,Talent representative
" $91,091 ",Music Mountain Incorporated - SVOG,225 Music Mountain Road ,Falls Village,CT,06039,Live venue operator or promoter
" $81,696 ",Hill-Stead Museum Inc - SVOG,35 Mountain Road ,Farmington,CT,06032,Museum Operator
" $35,620 ",Open Arts Alliance Inc. - SVOG,16 Fletcher Avenue ,Greenwich,CT,06831,Theatrical producer
" $137,247 ",Submarine Force Library & Museum Association - SVOG,1 Crystal Lake Road PO Box 928,Groton,CT,06340,Museum Operator
" $155,545 ",CONNECTICUT FALUN DAFA ASSOCIATION INC - SVOG,90 Landon's Way ,Guilford,CT,06437,Live venue operator or promoter
" $8,886,903 ","North American Entertainment Group, Inc. - SVOG",2496 Boston Post Rd. ,Guilford,CT,06437,Live venue operator or promoter
" $1,251,804 ","APPLE CINEMAS VII, INC - SVOG",330 New Park Avenue ,Hartford,CT,06106,Motion picture theater operator
" $61,951 ","Cinestudio, Inc. - SVOG",300 Summit Street ,Hartford,CT,06106,Motion picture theater operator
" $1,693,918 ","Connecticut Science Center, Inc. - SVOG",250 Columbus Boulevard ,Hartford,CT,06103,Museum Operator
